1091,Michael Greger M.D. FACLM
1092,Allum Bokhari
1093,Vivian Yee
1094,Jon Rappoport
1095,Amanda Froelich
1096,Ariel Noyola Rodríguez
1097,Hayley Phelan
1098,Melissa Eddy
1099,Pepe Escobar
1100,Whitney Webb
1101,Dean James
1102,James Barron
1103,Mark Mazzetti
1104,Pam Belluck
1105,Alexandra Stevenson and Matthew Goldstein
1106,Christine Muhlke
1107,Mark W
1108,Sapna Maheshwari
1109,Kyle Spencer
1110,Kimiko de Freytas-Tamura
1111,i love my financial systems plc
1112,Vic Pittman
1113,Michael Scheuer
1114,Emily Palmer
1115,Doug P.
1116,Justen Charters
1117,Sarah Lyall
1118,Rick Deckard
1119,Binyamin Appelbaum
1120,Dave Itzkoff
1121,Susan Chira
1122,"Brian X. Chen, Farhad Manjoo and Katie Benner"
1123,Mireya Navarro
1124,Carl_Herman
1125,Maggie Haberman
1126,Benny Huang
1127,Anonymous Coward (UID 46844538)
1128,Komrade Katz
1129,Robert Owings
1130,Kate Taylor
1131,Julia Preston and Jennifer Medina
1132,Joe from MassPrivateI
1133,Sputnik News
1134,Justin Raimondo
1135,Doug Diamond
1136,Dr. Eowyn
1137,Jacob G. Hornberger
1138,"Azam Ahmed, Paco Nunez and Alan Blinder"
1139,Ivan Nechepurenko and Neil MacFarquhar
1140,John Branch
1141,Natasha Singer
1142,Mike Rubin
1143,Raymond Ibrahim
1144,Annie Correal
1145,Emma G. Fitzsimmons
1146,Carey Wedler
1147,The Anti-Media
1148,J. D. Biersdorfer
1149,Peter Baker and Coral Davenport
1150,Ceylan Yeginsu
1151,John Wight
1152,Collective Evolution
1153,"Michael Schwirtz, Michael Winerip and Robert Gebeloff"
1154,Mark Mazzetti and Scott Shane
1155,Matthew Vadum
1156,Alan Rappeport and Eric Lichtblau
1157,Brian Bell
1158,Colonel-Gunter.Brumm
1159,"Gordon Duff, Senior Editor"
1160,Lela Moore and Lindsey Underwood
1161,John Vibes
1162,megajess
1163,The Man
1164,Susan Dynarski
1165,Carl Richards
1166,Bernie Suarez
1167,DCG
1168,Mohsen Abdelmoumen
1169,CJ Hopkins
1170,Alisha Rich
1171,N. R. Kleinfield
1172,"Kenneth Chang, Mike Isaac and Matt Richtel"
1173,Michael M. Grynbaum and John Herrman
1174,Rajie Kabli
1175,Hiroko Tabuchi and Neal E. Boudette
1176,Mitch Smith and Julie Bosman
1177,Rik Storr
1178,Jeff Sommer
1179,theantediluvian
1180,Helene Cooper
1181,James Staten
1182,Maggie Haberman and Jo Becker
1183,Jay Syrmopoulos
1184,David Barstow
1185,Meridith Kohut and Nicholas Casey
1186,Nicholas Confessore and Rachel Shorey
1187,Matt Richtel
1188,Brian Sonenstein
1189,Joe Coscarelli
1190,Frank M. Wanderer PhD
1191,Lillie Dremeaux
1192,Florence Fabricant
1193,"Amy Chozick, Nicholas Confessore, Steve Eder, Yamiche Alcindor and Farah Stockman"
1194,"Charlie Savage, Eric Schmitt and Mark Mazzetti"
1195,beersession
1196,Blitzkrieg622
1197,PlantinMoretus
1198,Scot Vorse
1199,knukles
1200,Ali Waked
1201,Anonymous Activist
1202,Sydney Ember
1203,Gambler X
1204,Emmarie Huetteman and Jennifer Steinhauer
1205,What are the harsh life lessons everyone should learn in their 20s? • BLOGNOTION
1206,Steve Watson
1207,Eric Striker
1208,Michael S. Rozeff
1209,Alberto González Vázquez
1210,Nick Bernabe
1211,Jacqueline Williams
1212,Adam Goldman and Christopher Mele
1213,Julie Bosman and Monica Davey
1214,Mike Adams
1215,Sydney Ember and Stacy Cowley
1216,red alert (UID 72987209)
1217,Hiroko Tabuchi and Clifford Krauss
1218,Ellen Barry
1219,Bill Sardi
1220,Nikole Hannah-Jones
1221,Dionne Searcey
1222,Karml
1223,Graywolf
1224,Frank Bruni
1225,Ben Rothenberg
1226,Nate Cohn and Toni Monkovic
1227,Ken Johnson
1228,Peter Lee
1229,Vicki Batts
1230,Rex Kwon Do  ✓ᵈᵉᵖˡᵒʳᵃᵇˡᵉ
1231,Carl Herman
1232,Jim Dwyer
1233,Jen A. Miller
1234,Julie Weed
1235,Mae
1236,Ben Tanosborn
1237,Justin Sablich
1238,Aaron E. Carroll
1239,David Rives
1240,TNUGA
1241,"Jonathan Ellis, Katie Rogers and Nick Corasaniti"
1242,Alyson Krueger
1243,MeThePeople
1244,Danny Hakim
1245,Nicholas Casey
1246,Jdhank
1247,Wrenfoe
1248,Adam Goldman and Eric Schmitt
1249,Joseph Sobran
1250,Kirk Semple
1251,Eric Schmitt
1252,Theoline Isaacson
1253,Matthew Bernstein
1254,Rich Ledergerber
1255,Katie Benner and Michael J. de la Merced
1256,Adam Nagourney
1257,Robert Parry
1258,Joe Nocera
1259,Matthew Rosenberg and Maggie Haberman
1260,Binoy Kampmark
1261,childoffather
1262,Charles V. Bagli and Michael Forsythe
1263,Kurt Hyde
1264,Hilary Howard
1265,Benjamin Mueller and Al Baker
1266,Helene Cooper and Eric Schmitt
1267,Giovanni Russonello
1268,Leslie Jamison
1269,"Karen Workman, Karen Zraick and Sandra Stevenson"
1270,Doug Shelp
1271,"Falih Hassan, Omar Al-Jawoshy and Tim Arango"
1272,Arnaldo Rodgers
1273,Bob Reinhard
1274,Paul Mozur and Su-Hyun Lee
1275,Twain Yobra
1276,Maggie Haberman and Alexander Burns
1277,Christopher Mele and Campbell Robertson
1278,Christopher Clarey
1279,Press TV
1280,Patrick Kingsley and Anne Barnard
1281,Anonymous Coward (UID 1786283)
1282,Chris Stein
1283,Patrick Bond
1284,Paul Mozur
1285,"Eric Lipton, Noah Weiland and Steve Eder"
1286,Rick Rojas and Emily Palmer
1287,Amie Tsang
1288,JOHNSON & JOHNSON ORDERED TO PAY $72 MILLION IN ANOTHER OVARIAN CANCER CASE CAUSED BY BABY POWDER – View Point
1289,Leslie Picker and Reed Abelson
1290,Kim Smith
1291,William C. Rhoden
1292,Michael D. Shear and Michael R. Gordon
1293,William Grimes
1294,Jim Davis
1295,Les Visible
1296,Nicholas Casey and Maggy Ayala
1297,Dissidentvoice
1298,"Julie Hirschfeld Davis, Thomas Kaplan and Robert Pear"
1299,Danny Haiphong
1300,Alexandra Lange
1301,Jim Hightower
1302,Joanna Berendt
1303,"Michael D. Shear, Helene Cooper and Jonathan Weisman"
1304,Richard A. Friedman
1305,Gaia Pianigiani
1306,Scott Cacciola
1307,nickreality65
1308,Jean-Batave Poqueliche
1309,Kevin Michael Grace
1310,Tileus
1311,Jada F. Smith
1312,Michael Luo
1313,Margaret Morford
1314,Mujib Mashal and Taimoor Shah
1315,Amrut Thobbi
1316,David Yearsley
1317,Alison Smale
1318,Katie Rogers and Elisabetta Povoledo
1319,Carole Jones
1320,JAMES FRIDAY
1321,Erik Piepenburg
1322,Mark DeNicola
1323,Thomas Kaplan and Maggie Haberman
1324,Jews Did World War and Open Borders – aladdinsmiraclelamp
1325,Alexander Burns and Jonathan Martin
1326,Meriem Kheira Peillet
1327,Charles Scaliger
1328,A. Griffee
1329,Richard Goldstein
1330,Milan Schreuer
1331,Christian Zionist
1332,James Risen and Sheri Fink
1333,Get it right
1334,Mr. Wendal
1335,Carlotta Gall and Lilia Blaise
1336,"Alissa J. Rubin, Lilia Blaise, Adam Nossiter and Aurelien Breeden"
1337,Russ
1338,william ketly
1339,Wilmot Proviso
1340,Timothy Williams and Caitlin Dickerson
1341,Edward Woodson
1342,Hitlery_4_Dictator
1343,Rebecca R. Ruiz and Victor Mather
1344,Rafiq
1345,Good Summer Bugs! - BrendaWatson.com
1346,V. Saxena
1347,Todd Heisler
1348,The Independent
1349,"John Schwartz, Jennifer Steinhauer, Eric Lipton and Ron Nixon"
1350,HazyHotDog
1351,Michael Powell
1352,"Richard Pérez-Peña, Dana Goldstein, Emmarie Huetteman and Matt Flegenheimer"
1353,Michiko Kakutani
1354,Anonymous Coward (UID 58059507)
1355,Joseph T. Salerno
1356,Alexander Fury
1357,westriversd1
1358,Reid Mene
1359,Katrin Bennhold and Stephen Castle
1360,Dave Hunt
1361,Clay Risen
1362,Rachel Abrams and Annalyn Kurtz
1363,Rachel L. Swarns and Darcy Eveleigh
1364,Matthew Sison
1365,Steven Broiles
1366,Taffy Brodesser-Akner
1367,Michael Paulson
1368,Tom Cahill
1369,Salman Masood
1370,Julie Hirschfeld Davis and David E. Sanger
1371,Brian McNicoll
1372,Glen Beck
1373,hatesec
1374,Dionne Searcey and Jaime Yaya Barry
1375,LinTaylor ✓vitrified
1376,SloMoe
1377,Daniel E. Slotnik
1378,Taras Grescoe
1379,BabaLooey
1380,CDC Accused of Blocking Testimony from Senior Scientist — New York Malpractice & Injury Lawyer Blog
1381,Dawn Parabellum
1382,Josh Stockton
1383,Stephanie Saul
1384,Jeffrey Gettleman and Hussein Mohamed
1385,Adam Nossiter
1386,Michael J. de la Merced and Katie Benner
1387,Nikita Stewart
1388,Gilbert Cruz
1389,Annie Avery
1390,Anahad O’Connor
1391,xxux
1392,Yamiche Alcindor
1393,Alex Burns and Matt Flegenheimer
1394,Тьерри Мейсан
1395,Linda Qiu
1396,Mint Press News Desk
1397,Shae Weatherall
1398,shelby andrews
1399,Mitch Smith
1400,Michael R. Gordon and Tim Arango
1401,Kate Zernike
1402,Lisa Bonanno
1403,John Metta
1404,Laurie Goodstein
1405,Max Fisher
1406,LU Staff
1407,DaRAGE
1408,Ben Ratliff
1409,"Richard Pérez-Peña, Jack Healy and Jennifer Medina"
1410,spure
1411,Stacy Vassman
1412,Deplorable D (D's Nuts!)
1413,Rit Varriale
1414,Melena Ryzik
1415,ctwatcher✓ᵛᵉʳᶦᶠᶦᵉᵈ
1416,Peter Van Buren
1417,kia
1418,"Noam Scheiber, Maggie Haberman and Glenn Thrush"
1419,Matt Flegenheimer and Emmarie Huetteman
1420,Christopher Mele and Monica Davey
1421,"Hiroko Tabuchi, Claire Rigby and Jeremy White"
1422,Anonymous: World War 3 Is On The Horizon (In 2016) – Collective Evolution
1423,Emily Steel and John Koblin
1424,Zahra Nader and Rod Nordland
1425,Planet Free Will
1426,T. Mohr
1427,Danielle Hartshorn
1428,Aurelien Breeden
1429,Wendy Lesser
1430,Christina Baker Kline
1431,Lou Colagiovanni
1432,Ирина Солетова
1433,para kazanmak
1434,Simon Romero and Nicholas Casey
1435,Saeed Al-Batati and Ben Hubbard
1436,Brett Cole
1437,Ken Belson and Jim Dwyer
1438,Mike Vorkunov
1439,Rob Walker
1440,Ceylan Yeginsu and Rukmini Callimachi
1441,Allen Daves
1442,Anthony Doerr
1443,Buffalobob
1444,Mike Farrell
1445,Timothy Williams
1446,Lily Dane
1447,antharrison
1448,Emily Palmer and John Otis
1449,Dan Heyman
1450,Zach Wichter
1451,Ken Belson
1452,Jhayla Walls
1453,Ricky Twisdale
1454,"special to RBTH, Sakari Linden"
1455,"Rick Gladstone, Megan Specia and Sydney Ember"
1456,Brandon Smith
1457,Dr. Marsha Coleman-Adebayo
1458,Greg Corombos
1459,Guest Post
1460,Josh Katz and Kevin Quealy
1461,Dave Kehr
1462,Tom Tancredo
1463,Dyanne Weiss
1464,Phil Freeman
1465,Jack Healy and Nicholas Fandos
1466,William Neuman
1467,Otherwords
1468,Quintus Curtius
1469,World War 3 News 2016: Anonymous Declares WW3 'on the Horizon'
1470,T Steelman
1471,Virginia Kruta
1472,Jeffrey D. Sachs
1473,Jonah Engel Bromwich and Sandra Stevenson
1474,Choe Sang-Hun and Richard C. Paddock
1475,Declan Walsh
1476,Dan Roodt
1477,Michael D. Shear and Thomas Kaplan
1478,Stephen Castle and Sewell Chan
1479,Guess what happened in Chiraq this past weekend? Hint: They set another record — Fellowship of the Minds | kommonsentsjane
1480,Birdie Houck
1481,Mike Miller
1482,Daniel Victor and Lisa Iaboni
1483,Юлия Громова
1484,Lawrence Davidson
1485,Bob Unruh
1486,Cheryl Strayed
1487,Liz Spayd with Evan Gershkovich
1488,Anonymous Coward (UID 73270245)
1489,Manny Fernandez
1490,Staff Writer
1491,Joel Wickwire
1492,Michael E. Telzrow
1493,Nadia Prupis
1494,Nathaniel Popper
1495,Damon Darlin
1496,Hwaida Saad
1497,Joe Clark
1498,peter kropotkin
1499,True Activist
1500,"Nicholas Kulish, Caitlin Dickerson and Charlie Savage"
1501,J. David Goodman and William Neuman
1502,Anonymous Coward (UID 72071746)
1503,Ben Rawlence
1504,Kevin Sack
1505,Jordan Stringfellow
1506,Robert Faturechi | Propublica
1507,Robert Pear
1508,Jim Yardley and Gaia Pianigiani
1509,Paul Sullivan
1510,Knut Lindtner
1511,Ryan Burleson
1512,Settling in and visiting Cholula | Matt in Mexico
1513,Julie Creswell
1514,Margaret Griffis
1515,Game Is A Modern Rite Of Passage That Helps Turn Boys Into Men
1516,Nicola Clark
1517,Frank Face
1518,"Peter Baker, Glenn Thrush and Maggie Haberman"
1519,Anne Barnard and Hwaida Saad
1520,Jonas E. Alexis
1521,jhamilton
1522,Javi Ramos
1523,Pat Borzi
1524,Interesting article about ADHD diagnoses » Hypnotherapy by Jenny
1525,Gloria Dawson
1526,"Joe Wolverton, II, J.D."
1527,Hopewell Chin’ono and Norimitsu Onishi
1528,K Balakumar
1529,"Dan Barry, Serge F. Kovaleski, Alan Blinder and Mujib Mashal"
1530,Teotihuacan
1531,James Michael
1532,LN Buzz Team
1533,Gretchen Reynolds
1534,Najim Rahim and Fahim Abed
1535,"Mitch Smith, Christina Capecchi and Matt Furber"
1536,Nicholas Lemann
1537,Violater1
1538,Kevin Deutsch
1539,Jaclyn Smith
1540,Willy Wimmer
1541,Igor Rozine
1542,Philip Giraldi
1543,"Matt Flegenheimer, Charlie Savage and Adam Liptak"
1544,Charlie Savage and Maggie Haberman
1545,Deborah L. Sawyer
1546,Lela Moore and Sona Patel
1547,Anonymous Coward (UID 26968733)
1548,M. David for Counter Current News
1549,Margalit Fox
1550,GrinNBarrett
1551,Margaret Seymour Pope
1552,Ben Hubbard and Somini Sengupta
1553,"Jonathan Martin, Maggie Haberman and Amy Chozick"
1554,Louis Stuart
1555,Daniel Victor and Erin McCann
1556,Middle East Eye
1557,precious tsinnijinnie
1558,Porter Fox
1559,Marisa Martin
1560,Will Harper
1561,smith.j
1562,Salman Masood and Ismail Khan
1563,Bravenewmalden
1564,Ashley Parker
1565,Robert H. Frank
1566,Arcturus
1567,Elisabeth Malkin and Alberto Arce
1568,Magdy Samaan and Declan Walsh
1569,Christopher Clarey and Karen Crouse
1570,Bruce Weber
1571,exposethebad
1572,Amanda
1573,Infarction
1574,Tim Casey
1575,Brandon Tuberville
1576,Julie Hirschfeld Davis and Michael D. Shear
1577,Mark Landler and Peter Baker
1578,Azam Ahmed
1579,1777
1580,Patrick McGeehan and Emma G. Fitzsimmons
1581,Corey Kilgannon and Nate Schweber
1582,Goldbug
1583,"specially for RIR, Alexander Nechayev"
1584,Ivan the Stakhanovets
1585,Renee Parsons
1586,Joachim Hagopian
1587,Leslie Picker
1588,Billy Witz
1589,Nick Wingfield and Katie Benner
1590,Matt Apuzzo and Michael S. Schmidt
1591,Zero Hedge
1592,Prashant S. Rao
1593,Michael Corkery
1594,carewemust
1595,Coral Davenport and Alissa J. Rubin
1596,Steve Eder and Megan Twohey
1597,Thrishul
1598,"L.J. Devon, Staff Writer"
1599,Rick Baum
1600,Matt A.V. Chaban
1601,Amanda House
1602,Henry Fountain and John Schwartz
1603,Patrick Healy and Thomas Kaplan
1604,Scott Blumenthal
1605,Natural News Editors
1606,Kathy
1607,Jynxster
1608,Pat Hynes
1609,willz
1610,Miriam Jordan
1611,Alain de Botton
1612,Dane Wigington
1613,Irishcommander
1614,GaryL
1615,Rejean Paquette
1616,Jonathan Martin and Jeremy W. Peters
1617,David E. Sanger and William J. Broad
1618,para para dinle
1619,Shannon Barber
1620,E.F. Mutton
1621,Marc Santora and Al Baker
1622,Paul Nachman
1623,"Ksenia Zubacheva, Russia Direct"
1624,Jonjonj
1625,Ian Austen
1626,Gardiner Harris
1627,Wahid Azal
1628,FedUpWithWelfareStates
1629,Jim White
1630,Bill Quigley
1631,Eric Lichtblau and Adam Goldman
1632,Dennis   Kucinich
1633,"Rebecca R. Ruiz, Juliet Macur and Ian Austen"
1634,Melissa Hoppert
1635,searcherfortruth
1636,Nicola Clark and Liam Stack
1637,"Jenna Wortham, Amanda Hess and Margaret Lyons"
1638,Larsen Halleck
1639,Catherine Saint Louis
1640,SuperTard
1641,"Matthew Rosenberg, Maggie Haberman and Eric Schmitt"
1642,Walid Shoebat
1643,Alastair Macaulay
1644,weins.a
1645,Michael Cutler
1646,"Jim Rutenberg, Ben Protess and Emily Steel"
1647,"Alexey Mosko, Evgenia Mosko"
1648,Anon.Dos
1649,gatorengineer
1650,"Jennifer Steinhauer, Jonathan Martin and David M. Herszenhorn"
1651,Ramzy Baroud
1652,Jomo Merritt
1653,Richard Pérez-Peña and Sheryl Gay Stolberg
1654,Bill Vlasic
1655,Jack Cashill
1656,Denise Grady
1657,Nili Nathan
1658,Ben Hubbard and Hwaida Saad
1659,Caitlin Kelly
1660,Richard J. Light
1661,Jon Anthony
1662,Raheem Kassam
1663,Elisabeth Malkin
1664,john smith
1665,Jess Bidgood and Sheryl Gay Stolberg
1666,Philip Fernbach and Steven Sloman
1667,David Risselada
1668,Robert Spencer
1669,George
1670,Jamie White
1671,"Rahul Manchanda, Esq."
1672,Comrade Torcer
1673,Matt Barber
1674,Erica Goode
1675,Emily Pont
1676,Michael R. Gordon and Andrew E. Kramer
1677,Sabrina Tavernise
1678,Michael M. Grynbaum and Rachel Abrams
1679,Julie Fidler
1680,Emily Feng
1681,Parker Lee
1682,Jeff Proctor and Fernanda Santos
1683,Tara Siegel Bernard
1684,newsbiscuit editorial team
1685,Glenn Thrush
1686,Katrin Bennhold
1687,PrayingMantis
1688,Larry Elder
1689,Richard Pérez-Peña and Ian Austen
1690,Sharon Jeanguenat
1691,Jess Bidgood
1692,"Karen Zraick, Karen Workman and Sandra Stevenson"
1693,Benny Johnson
1694,Julio César Alba Bravo
1695,Donald G. McNeil Jr. and Manny Fernandez
1696,"Nicholas Kulish, Caitlin Dickerson and Ron Nixon"
1697,CP Editor
1698,Mitch Moxley
1699,JinMI
1700,"David Gutierrez, staff writer"
1701,"Amy Chozick, Patrick Healy and Yamiche Alcindor"
1702,"Eric Lipton, Matthew Rosenberg and Nicholas Fandos"
1703,Samantha Schmidt
1704,"Falih Hassan, Tim Arango and Omar Al-Jawoshy"
1705,Tony Rabon
1706,Sean Alfano
1707,Seth Kugel
1708,Fernanda Santos
1709,Andrew
1710,"Alexander Burns, Michael D. Shear and Ashley Parker"
1711,Christopher Mele and Niraj Chokshi
1712,Masha Goncharova
1713,Brendan
1714,Jeff Gordinier
1715,Michael M. Grynbaum and John Koblin
1716,Troy Francis
1717,Keith Bradsher
1718,Michael Schwirtz
1719,Naomi Klein
1720,Allen Salkin
1721,Michael Cooper and Sopan Deb
1722,Jeannette
1723,Charles Homans
1724,"Lizette Alvarez, Jess Bidgood, Mitch Smith and Sabrina Tavernise"
1725,Ashley Parker and Maggie Haberman
1726,kozikowski The Deplorable
1727,Amy Bell
1728,marlene
1729,Gary Leupp
1730,Frances Robles and Richard Pérez-Peña
1731,Stanley L. Cohen
1732,Skylarking
1733,Marc Tracy and Zach Schonbrun
1734,Steve Eder and Dave Philipps
1735,Alex Lantier
1736,Finian Cunningham
1737,thilliker2
1738,Bryan William Myers
1739,Eric Lichtblau and Matt Flegenheimer
1740,David E. Sanger and Maggie Haberman
1741,Eric Lichtblau and Noah Weiland
1742,E. A. Costa
1743,Janet Maslin
1744,CaptainBeno
1745,C S Krishna
1746,Ron Stodghill
1747,Don Anthony Dillon
1748,Ted Loos
1749,Lara Starr
1750,Jen Chaney
1751,Jennifer Steinhauer and Michael D. Shear
1752,Michael M. Grynbaum and Sapna Maheshwari
1753,objectivefactsmatter
1754,recrisp
1755,Michael Wines and Jess Bidgood
1756,Kirk Semple and Elisabeth Malkin
1757,Reif Larsen
1758,Patrick Krey
1759,Marina Harss
1760,Ron Nixon and Maggie Haberman
1761,Dana Jennings
1762,Michael Ware
1763,"Richard Fausset, Frances Robles and John Eligon"
1764,EnemyoftheState
1765,Rich Knoch
1766,Kenneth Chang and Sewell Chan
1767,"RBTH, Ekaterina Gorlitsyna"
1768,Dan Levin
1769,Michael S. Schmidt and Charlie Savage
1770,"Alexander Burns, Maggie Haberman and Ashley Parker"
1771,Michael Paulson and Michael Barbaro
1772,Tim O'neil
1773,Rick Gladstone and Mona El-Naggar
1774,SUPREMEMASTER
1775,Bob Price and Ildefonso Ortiz
1776,Matt Flegenheimer
1777,Trip Gabriel and Richard Fausset
1778,Jesse
1779,Monica Davey
1780,Michael Tennant
1781,Lindsay Crouse
1782,Ian Lovett
1783,"Mark Mazzetti, Jeffrey Gettleman and Eric Schmitt"
1784,Boriqua ConHambrre
1785,Zaphod58
1786,Jonathan Martin and Matt Flegenheimer
1787,Noam Scheiber
1788,Damien Cave and Hannah Berkeley Cohen
1789,Tfpp Writer
1790,Julie Hirschfeld Davis and Matt Flegenheimer
1791,Allison Vincent
1792,"Brooks Barnes, Emily Steel and Michael Cieply"
1793,Spifflove
1794,David W. Chen
1795,"Roger I. Roots, J.D., Ph.D."
1796,Bettie
1797,Robert
1798,Don Wrightman
1799,Relampago Furioso
1800,Eric Lipton and Binyamin Appelbaum
1801,Alex Jones
1802,Crystal Martin
1803,Alan Blinder and Alan Feuer
1804,Thomas C. Mountain
1805,Kit Daniels
1806,ecclesiatical
1807,Anne Barnard and Michael R. Gordon
1808,Chanda Chisala
1809,John Otis and Rana F. Sweis
1810,Branko Mali
1811,Robert Pear and Thomas Kaplan
1812,Tennessee Dan
1813,Ashley Parker and Alexander Burns
1814,Mark Landler and Maggie Haberman
1815,Frances Robles and Julie Turkewitz
1816,harry begby
1817,10 Nutritious Foods That Help Reduce Asthma Attacks & Boost Your Health - Health Alternative Solutions
1818,RBTH
1819,Kyle Trouble
1820,Christopher David
1821,Bruce Feiler
1822,Jack Heart
1823,The Earth Child Admin
1824,"Jim W. Dean, Managing Editor"
1825,Joe Catron
1826,william ketley
1827,Justin Wolfers
1828,BOOTOUTTHEBULLIES
1829,Rana F. Sweis
1830,Mike Scalise
1831,"Victor Mather, Karen Crouse and Doug Mills"
1832,"Rev. Peter M. J. Stravinskas, Ph.D., S.T.D."
1833,"David Montgomery, Maggie Astor and Christine Hauser"
1834,ConnectDots
1835,Nicholas Confessore and Alan Rappeport
1836,Jamie
1837,Tamara Best
1838,Alexander Burns and Maggie Haberman
1839,Ibcamn
1840,Tom Winter (noreply@blogger.com)
1841,Richard C. Paddock and Choe Sang-Hun
1842,Gavan Fitzsimons
1843,misterdawg
1844,"Scott Shane, Matthew Rosenberg and Andrew W. Lehren"
1845,"Du er, hvad du læser. | Dyslexic workers"
1846,Cathy Breen
1847,Anonymous Coward (UID 73270906)
1848,Fred Reed
1849,Adam Zagoria
1850,Michael Corkery and Michael Wines
1851,Catherine Shakdam
1852,Max Fisher and Amanda Taub
1853,سعيد هلال الشريفي
1854,"Manohla Dargis, Wesley Morris and A.O. Scott"
1855,barryobarma
1856,"Michael D. Shear, Adam Goldman and Emmarie Huetteman"
1857,Misty
1858,David W. Dunlap
1859,Robert J. Shiller
1860,Nicole Higman
1861,Mujib Mashal and Fahim Abed
1862,Lisa Prevost
1863,AFRICA-NEWS
1864,Javier C. Hernández
1865,The Tragically Hip’s Gord Downie: A True Canadian Hero - New Earth Media
1866,Alison Smale and James Kanter
1867,Hari Kumar and Geeta Anand
1868,Jack Healy and Matt Furber
1869,Darrell Lucus
1870,Adoriasoft
1871,Citizen Satirist
1872,Eric Lipton and Rachel Abrams
1873,Amy Chozick and Manny Fernandez
1874,jim
1875,Michelle ✓classified
1876,Jan Oberg
1877,Robert Lipsyte
1878,James Wagner
1879,Michael Brown
1880,Gary Clevenger
1881,Judi Shirley
1882,Zach Cartwright
1883,Dina Kraft
1884,Waking Times
1885,Sen. Rand Paul (R-KY)
1886,Ian Fisher
1887,Andrew Higgins and James Kanter
1888,Gustavo Arellano
1889,Paola Singer
1890,freethinker2016
1891,Proud American
1892,Caty McClure
1893,Claudio Grass
1894,Jim Yardley
1895,DL
1896,Irina Aleksander
1897,"Anonymous: There Is No One Way To Live On This Planet, But We Can Be Harmonious – Collective Evolution"
1898,"Alan Rappeport, Michael D. Shear and Carl Hulse"
1899,تييري ميسان
1900,George Gene Gustines
1901,Mitch Jalandoni
1902,Noah Gilbert and Ben Sisario
1903,"Dmitry Babich, special to RBTH"
1904,William J. Smith
1905,Kenan Lott
1906,Kai Kieferle
1907,Professional Human
1908,Rick Gladstone
1909,Graham Bowley and William K. Rashbaum
1910,vallehombre
1911,Alexandra Jacobs
1912,gariac
1913,Eat Your Way to Balanced Hormones! - NeilMD.com
1914,vaughn_p
1915,IHTT
1916,avandagriff
1917,"Amy Chozick, Alexander Burns and Jonathan Martin"
1918,bcguy
1919,Charlie Savage and Eric Schmitt
1920,Jennifer Steinhauer and Thomas Kaplan
1921,Russia Direct
1922,CatoCensored
1923,Thaddeus Russell
1924,Alan Blinder and Richard Fausset
1925,"James Poniewozik, Mike Hale and Neil Genzlinger"
1926,Joshua Hammer
1927,Dottie Langhals
1928,Melissa Clark
1929,The Sleuth Journal
1930,Freda Moon
1931,"Thomas Fuller, Jack Healy and Kirk Johnson"
1932,Al Bundy
1933,Michael M. Grynbaum and Emily Steel
1934,Tru Foods Nutrition
1935,Владимир В. Путин
1936,Rebecca Fairley Raney and Jennifer Medina
1937,Андрей Иванов
1938,Chris Wilson
1939,Omar Al-Jawoshy and Tim Arango
1940,Douglas Martin
1941,Judith H. Dobrzynski
1942,major major maj...
1943,Reader
1944,Simon Winchester
1945,Mike Smithy
1946,Tamar Adler
1947,Kantucky
1948,Koyote
1949,Jekaterina Iwanowa
1950,Gary North
1951,Mark Landler and Eric Lichtblau
1952,Lauren Indvik
1953,Makia Freeman
1954,Daniel Barker
1955,Dana Canedy and Darcy Eveleigh
1956,Sheryl Gay Stolberg
1957,Chris Dixon and Kevin Sack
1958,Steven Erlanger and Stephen Castle
1959,Phelim McAleer
1960,Laurie Goodstein and Anemona Hartocollis
1961,"Marc Santora, Pir Zubair Shah, Joseph Goldstein and Adam Goldman"
1962,Beverly Gage
1963,Sheri Fink and James Risen
1964,Shamus Cooke
1965,Gregor Eisenstein
1966,N4USA
1967,Bev Conover
1968,Alison Smale and Patrick Kingsley
1969,Roslyn Sulcas
1970,donaldbreaux
1971,Greg P.
1972,John Helmer
1973,Gardiner Harris and Emmarie Huetteman
1974,PhilSilversGhost
1975,Eric Odom
1976,"Benjamin Weiser, Nick Corasaniti and Maggie Haberman"
1977,kliguy38
1978,Jaime Yaya Barry
1979,Nathanial Mauka
1980,Annie Lowrey
1981,Bart Ero
1982,Elaine Glusac
1983,Darius Shahtahmasebi
1984,Apoorva Mandavilli
1985,Peter Eavis
1986,PrairieShepherd
1987,Bee Shapiro
1988,Peter Baker and Charlie Savage
1989,Kate Zernike and Yamiche Alcindor
1990,Ed Krayewski
1991,Anonymous Coward (UID 73271104)
1992,Tracy Blake
1993,KootenayCoyote
1994,Brooks Barnes and Cara Buckley
1995,Marisa Meltzer
1996,Matthew E. May
1997,Matt Richtel and Andrew Pollack
1998,"Óscar Martínez, Efren Lemus, Carlos Martínez and Deborah Sontag"
1999,Reed Abelson and Katie Thomas
2000,"Patrick Healy, Jonathan Martin and Maggie Haberman"
2001,Amnesty International
2002,antonw
2003,Kantzveldt
2004,Kim Severson
2005,Karen Workman
2006,Alva
2007,Jim in Littleton
2008,Thomas B. Edsall
2009,Katie Thomas
2010,Nicholas Casey and María Eugenia Díaz
2011,Arielle Dollinger and Rick Rojas
2012,lostinnm
2013,Julia Hahn
2014,FPIF
